F1 	 F2 	 num_edges_between 	 s1 	 s2 	 s12 	 s 	 d 
MZ22518131	MZ22526401	0	0.976431	1.000000	0.975599	0.988909	-0.013309	
MZ22526401	MZ22501366	0	1.000000	0.149813	0.266331	0.552533	-0.286203	
MZ22527283	MZ22524050	10	0.922158	0.823765	0.926983	0.866545	0.060438	
MZ22524050	MZ22520255	0	0.823765	0.946289	0.854722	0.893195	-0.038474	
MZ22525747	MZ22520255	0	0.916667	0.946289	0.910417	0.934032	-0.023615	
MZ22525747	MZ22511990	0	0.916667	1.000000	0.969697	0.969697	-0.000000	
MZ22500124	MZ22515585	0	0.391070	1.000000	0.395770	0.687306	-0.291537	
MZ22523775	MZ22502898	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22523775	MZ22513883	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22513883	MZ22500314	0	1.000000	0.214072	0.343037	0.556656	-0.213619	
MZ22519748	MZ22512232	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22521597	MZ22502228	0	0.647059	1.000000	0.828571	0.828572	-0.000000	
MZ22508138	MZ22521597	0	0.588235	0.647059	0.617647	0.617647	0.000000	
MZ22519946	MZ22507201	3	0.494797	0.834671	0.635505	0.701677	-0.066172	
MZ22515536	MZ22514880	0	0.976333	1.000000	0.975572	0.988505	-0.012932	
MZ22502060	MZ22505745	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22500577	MZ22505745	0	0.740858	1.000000	0.731966	0.874355	-0.142390	
MZ22500310	MZ22506449	22	0.536127	0.377637	0.253610	0.413028	-0.159418	
MZ22506449	MZ22510668	0	0.377637	1.000000	0.467424	0.502110	-0.034685	
MZ22524452	MZ22512552	0	0.982410	1.000000	0.981649	0.992304	-0.010655	
MZ22509933	MZ22501545	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22501545	MZ22521881	0	1.000000	0.251190	0.527168	0.557521	-0.030353	
MZ22521815	MZ22518794	6	0.682930	0.952571	0.931034	0.840995	0.090039	
MZ22525443	MZ22518794	0	0.659682	0.952571	0.756680	0.820299	-0.063619	
MZ22527768	MZ22525443	0	0.800000	0.659682	0.663937	0.696608	-0.032671	
MZ22527768	MZ22525298	0	0.800000	0.559269	0.584542	0.613981	-0.029439	
MZ22525298	MZ22518154	0	0.559269	1.000000	0.738676	0.785931	-0.047255	
MZ22504865	MZ22520468	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22526929	MZ22519749	11	0.473531	0.326145	-0.127592	0.385099	-0.512692	
MZ22523329	MZ22507284	0	-0.001833	1.000000	0.541201	0.740266	-0.199065	
MZ22518090	MZ22501565	0	1.000000	0.414992	0.459659	0.690290	-0.230631	
MZ22506346	MZ22517264	0	0.925007	1.000000	0.922533	0.964587	-0.042054	
MZ22519733	MZ22509161	0	1.000000	0.964484	0.963469	0.981735	-0.018266	
MZ22524072	MZ22505637	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22518268	MZ22518360	0	0.947368	1.000000	0.972973	0.972973	0.000000	
MZ22518360	MZ22505481	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22508234	MZ22518894	0	0.718856	0.972294	0.715754	0.853029	-0.137275	
MZ22516459	MZ22517954	0	0.838770	1.000000	0.885867	0.919385	-0.033518	
MZ22512703	MZ22513971	0	0.675633	0.783897	0.625348	0.732949	-0.107601	
MZ22525416	MZ22504815	0	1.000000	0.985840	0.985520	0.991909	-0.006388	
MZ22525416	MZ22505430	0	1.000000	0.944444	0.969697	0.969697	0.000000	
MZ22522086	MZ22508465	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22522086	MZ22501348	0	1.000000	0.424149	0.443688	0.681767	-0.238078	
MZ22505684	MZ22506579	0	1.000000	0.722222	0.861111	0.861111	0.000000	
MZ22502931	MZ22500408	0	0.580812	1.000000	0.679822	0.784741	-0.104920	
MZ22500408	MZ22524812	0	1.000000	0.947368	0.972973	0.972973	0.000000	
MZ22524812	MZ22515791	0	0.947368	1.000000	0.972973	0.972973	0.000000	
MZ22507122	MZ22506680	0	1.000000	0.954856	0.962835	0.979164	-0.016330	
MZ22524871	MZ22510516	0	0.893638	0.296511	0.325138	0.474379	-0.149241	
MZ22524028	MZ22512778	0	1.000000	0.956075	0.954960	0.976155	-0.021195	
MZ22524028	MZ22509225	0	1.000000	0.947368	0.971429	0.971428	0.000000	
MZ22509225	MZ22510113	0	0.947368	1.000000	0.973684	0.973684	0.000000	
MZ22521939	MZ22513973	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22516791	MZ22513973	0	0.827999	1.000000	0.820614	0.924750	-0.104136	
MZ22504003	MZ22508628	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22524604	MZ22511545	0	0.803319	1.000000	0.893426	0.904469	-0.011044	
MZ22517823	MZ22505987	1	0.839905	0.730311	0.774166	0.770355	0.003811	
MZ22505987	MZ22506832	0	0.730311	1.000000	0.807898	0.825495	-0.017598	
MZ22522307	MZ22512416	4	0.886692	0.570613	0.539494	0.715106	-0.175612	
MZ22505629	MZ22503354	0	0.979482	0.801401	0.792178	0.890442	-0.098264	
MZ22514255	MZ22507406	0	0.262081	1.000000	0.548678	0.631041	-0.082363	
MZ22510761	MZ22502844	0	1.000000	0.983048	0.982816	0.989540	-0.006724	
MZ22510761	MZ22518451	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22512317	MZ22500699	6	0.940330	0.990436	1.000000	0.966857	0.033143	
MZ22526290	MZ22500445	20	0.949660	0.305852	0.319321	0.535783	-0.216462	
MZ22505739	MZ22502152	0	0.979454	1.000000	0.978850	0.989727	-0.010877	
MZ22524676	MZ22502833	0	1.000000	0.745444	0.739699	0.848857	-0.109158	
MZ22524676	MZ22519180	0	1.000000	0.912448	0.942742	0.950387	-0.007645	
MZ22520945	MZ22501943	0	1.000000	0.097489	0.257469	0.535851	-0.278383	
MZ22518858	MZ22513102	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22513109	MZ22510317	0	-0.018359	0.972884	0.290848	0.491423	-0.200575	
MZ22525510	MZ22512940	9	0.889346	0.969114	0.967742	0.930517	0.037225	
MZ22527583	MZ22511469	28	0.930848	0.929951	1.000000	0.930310	0.069690	
MZ22511469	MZ22520359	0	0.929951	0.947368	0.902717	0.938895	-0.036177	
MZ22520359	MZ22504883	0	0.947368	0.765085	0.730962	0.858690	-0.127728	
MZ22500897	MZ22505277	0	0.260245	1.000000	0.359495	0.640119	-0.280624	
MZ22525629	MZ22508672	0	0.893520	1.000000	0.904174	0.959611	-0.055437	
MZ22508255	MZ22500979	0	0.088388	0.672323	0.128218	0.388247	-0.260029	
MZ22500979	MZ22519384	0	0.672323	1.000000	0.708485	0.831733	-0.123249	
MZ22516347	MZ22507407	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22514958	MZ22503438	0	0.573583	1.000000	0.657515	0.786792	-0.129277	
MZ22503438	MZ22512921	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22512921	MZ22503822	0	1.000000	0.724972	0.814191	0.858769	-0.044579	
MZ22513506	MZ22503822	47	0.833563	0.724972	1.000000	0.767007	0.232993	
MZ22513506	MZ22506731	0	0.833563	1.000000	0.824290	0.935573	-0.111283	
MZ22506731	MZ22501782	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22522781	MZ22507252	0	0.939075	1.000000	0.936702	0.972307	-0.035605	
MZ22522781	MZ22513656	8	0.939075	0.969814	1.000000	0.955842	0.044158	
MZ22519572	MZ22513656	0	0.941176	0.969814	0.940380	0.955904	-0.015524	
MZ22519572	MZ22504087	0	0.941176	1.000000	0.971429	0.971428	0.000000	
MZ22514146	MZ22501273	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22510568	MZ22501090	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22503370	MZ22501090	0	0.700007	1.000000	0.788891	0.854289	-0.065398	
MZ22507629	MZ22504330	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22501045	MZ22512795	0	0.405516	1.000000	0.550957	0.666509	-0.115552	
MZ22512795	MZ22510704	0	1.000000	0.944444	0.972222	0.972222	0.000000	
MZ22501305	MZ22500673	0	1.000000	0.676370	0.780411	0.852256	-0.071845	
MZ22508176	MZ22522459	0	0.756937	0.850000	0.673686	0.804662	-0.130976	
MZ22511778	MZ22507754	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22523428	MZ22507754	0	0.937500	1.000000	0.970588	0.970588	0.000000	
MZ22525245	MZ22504305	83	0.211090	0.540317	0.635491	0.450528	0.184963	
MZ22524131	MZ22501731	4	0.811020	0.826713	0.820765	0.820828	-0.000063	
MZ22501858	MZ22514649	0	1.000000	0.998110	0.998059	0.999029	-0.000971	
MZ22519263	MZ22514649	1	0.642857	0.998110	0.909091	0.847397	0.061694	
MZ22519263	MZ22510172	0	0.642857	0.153219	0.088207	0.367436	-0.279229	
MZ22515180	MZ22515872	0	0.204213	1.000000	0.297963	0.590738	-0.292775	
MZ22513924	MZ22512260	0	0.293493	1.000000	0.354226	0.646747	-0.292521	
MZ22510360	MZ22514646	0	1.000000	0.987782	0.987413	0.994056	-0.006643	
MZ22502888	MZ22503575	0	0.910323	1.000000	0.909194	0.955161	-0.045967	
MZ22503575	MZ22513381	0	1.000000	0.842105	0.918919	0.918919	0.000000	
MZ22513381	MZ22502023	0	0.842105	1.000000	0.918919	0.918919	0.000000	
MZ22522761	MZ22518870	0	0.941176	0.888889	0.914286	0.914286	0.000000	
MZ22507705	MZ22514521	0	0.988755	0.904762	0.938427	0.944659	-0.006231	
MZ22512359	MZ22500073	0	0.937500	0.289024	0.316631	0.577236	-0.260605	
MZ22512359	MZ22518764	0	0.937500	1.000000	0.969697	0.969697	0.000000	
MZ22518764	MZ22522812	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22503537	MZ22514132	0	0.831370	1.000000	0.885061	0.920645	-0.035583	
MZ22524167	MZ22503318	0	0.742835	1.000000	0.728807	0.897134	-0.168327	
MZ22511652	MZ22503318	0	0.941176	1.000000	0.971429	0.971428	0.000000	
MZ22519181	MZ22510156	0	1.000000	0.956073	0.961508	0.978036	-0.016528	
MZ22516941	MZ22521105	0	1.000000	0.722222	0.857143	0.857143	0.000000	
MZ22519094	MZ22505855	0	0.933714	0.809995	0.809613	0.870087	-0.060474	
MZ22522108	MZ22511496	0	0.887306	1.000000	0.909864	0.945263	-0.035399	
MZ22509702	MZ22503845	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22503845	MZ22504296	0	1.000000	0.863678	0.886734	0.928252	-0.041517	
MZ22515891	MZ22517018	0	0.392772	0.833333	0.641469	0.657109	-0.015639	
MZ22517977	MZ22512751	16	0.963573	0.952714	1.000000	0.957988	0.042012	
MZ22517977	MZ22500390	0	0.963573	1.000000	0.962371	0.982798	-0.020427	
MZ22512999	MZ22510296	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22521776	MZ22515532	50	-0.017309	0.519320	0.392599	0.411994	-0.019395	
MZ22518743	MZ22508244	0	0.601089	0.265831	0.054077	0.423599	-0.369523	
MZ22525628	MZ22509651	0	0.900000	0.947368	0.931034	0.931034	0.000000	
MZ22514466	MZ22521995	0	0.400000	0.888889	0.782609	0.782609	-0.000000	
MZ22522061	MZ22502474	161	0.562825	0.571009	0.914594	0.568187	0.346407	
MZ22514162	MZ22513075	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22519078	MZ22520392	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22520392	MZ22520028	0	1.000000	0.954882	0.961710	0.976831	-0.015121	
MZ22520631	MZ22508488	38	0.131367	0.610611	0.398932	0.510769	-0.111837	
MZ22506292	MZ22501346	0	1.000000	0.872131	0.897093	0.934426	-0.037333	
MZ22514428	MZ22506169	0	0.944444	0.944444	0.944444	0.944444	0.000000	
MZ22526148	MZ22501531	0	1.000000	0.953912	0.952742	0.974981	-0.022239	
MZ22519118	MZ22503474	0	0.978872	0.950000	0.951131	0.963266	-0.012134	
MZ22516877	MZ22513601	0	-0.012586	1.000000	0.270036	0.523489	-0.253453	
MZ22516142	MZ22511864	17	0.952257	0.894094	1.000000	0.922345	0.077655	
MZ22508571	MZ22505160	3	0.792101	0.952921	0.891568	0.891920	-0.000353	
MZ22512937	MZ22507734	0	0.555556	0.888889	0.777778	0.777778	-0.000000	
MZ22512937	MZ22511122	0	0.555556	0.937500	0.800000	0.800000	-0.000000	
MZ22511122	MZ22514119	0	0.937500	0.944444	0.941176	0.941176	0.000000	
MZ22514119	MZ22523474	0	0.944444	1.000000	0.972222	0.972222	0.000000	
MZ22506086	MZ22510570	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22502000	MZ22507422	0	0.606959	0.947368	0.768815	0.786619	-0.017804	
MZ22517710	MZ22511340	0	0.285714	0.516604	0.345215	0.435792	-0.090578	
MZ22510171	MZ22517941	0	0.724971	0.680587	0.537355	0.696438	-0.159084	
MZ22522005	MZ22517941	31	0.808497	0.680587	0.988023	0.719944	0.268079	
MZ22522005	MZ22514787	1	0.808497	0.960971	0.782433	0.914056	-0.131623	
MZ22509021	MZ22519312	0	0.844473	1.000000	0.891693	0.924458	-0.032765	
MZ22508363	MZ22509749	0	1.000000	0.422941	0.451864	0.711471	-0.259607	
MZ22504696	MZ22507757	0	0.998408	1.000000	0.998365	0.999182	-0.000817	
MZ22513440	MZ22521566	0	1.000000	0.890969	0.895353	0.945484	-0.050131	
MZ22515578	MZ22508318	13	0.024954	0.927628	0.307563	0.540768	-0.233204	
MZ22508759	MZ22507501	0	0.218858	1.000000	0.312311	0.609429	-0.297118	
MZ22511470	MZ22505336	0	0.069966	1.000000	0.253937	0.510508	-0.256571	
MZ22509495	MZ22502377	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22519745	MZ22517433	0	0.733333	1.000000	0.875000	0.875000	0.000000	
MZ22519769	MZ22500172	0	0.687500	0.227066	0.143133	0.431703	-0.288571	
MZ22510111	MZ22518806	0	1.000000	0.947368	0.972973	0.972973	0.000000	
MZ22515256	MZ22511867	0	1.000000	0.942527	0.941203	0.970442	-0.029240	
MZ22526713	MZ22511867	16	0.846621	0.942527	0.964286	0.908275	0.056011	
MZ22523233	MZ22501761	0	0.777778	1.000000	0.888889	0.888889	-0.000000	
MZ22503826	MZ22501086	30	0.923367	0.891104	1.000000	0.905853	0.094147	
MZ22500147	MZ22504853	0	0.885565	0.584110	0.676695	0.726904	-0.050210	
MZ22518519	MZ22504853	0	0.668179	0.584110	0.398582	0.625067	-0.226484	
MZ22518519	MZ22522006	0	0.668179	0.242526	0.016123	0.473595	-0.457472	
MZ22506140	MZ22505834	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22505834	MZ22503388	0	1.000000	0.947368	0.972973	0.972973	0.000000	
MZ22511276	MZ22518146	0	0.800000	1.000000	0.906250	0.906250	0.000000	
MZ22520005	MZ22500996	0	1.000000	0.588543	0.576532	0.794272	-0.217739	
MZ22501587	MZ22523771	0	0.494863	0.882353	0.486092	0.688608	-0.202516	
MZ22523771	MZ22517971	0	0.882353	0.941176	0.911765	0.911765	0.000000	
MZ22520322	MZ22500698	0	0.469922	1.000000	0.511335	0.748910	-0.237575	
MZ22515477	MZ22500698	0	0.328614	1.000000	0.562870	0.691525	-0.128655	
MZ22521383	MZ22500238	0	0.967675	0.813089	0.777479	0.856373	-0.078894	
MZ22506743	MZ22500238	0	1.000000	0.813089	0.811244	0.877658	-0.066414	
MZ22509814	MZ22508305	0	0.941176	1.000000	0.972973	0.972973	0.000000	
MZ22521839	MZ22511182	0	0.647059	1.000000	0.823529	0.823530	-0.000000	
MZ22502076	MZ22511746	0	0.764681	1.000000	0.757572	0.885520	-0.127948	
MZ22503391	MZ22505013	0	0.983362	1.000000	0.982936	0.991468	-0.008532	
MZ22505013	MZ22509177	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22513768	MZ22505912	37	0.766840	0.682190	1.000000	0.723150	0.276850	
MZ22512826	MZ22513937	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22506017	MZ22500814	0	0.982827	1.000000	0.982322	0.991413	-0.009091	
MZ22500814	MZ22505641	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22524242	MZ22505641	0	0.882353	1.000000	0.942857	0.942857	-0.000000	
MZ22504469	MZ22513772	0	1.000000	0.941176	0.970588	0.970588	0.000000	
MZ22513772	MZ22507404	0	0.941176	1.000000	0.971429	0.971428	0.000000	
MZ22521287	MZ22507404	0	0.784579	1.000000	0.828979	0.898625	-0.069647	
MZ22505562	MZ22508282	0	0.947368	1.000000	0.972973	0.972973	0.000000	
MZ22515586	MZ22501953	0	0.044200	1.000000	0.520442	0.736331	-0.215889	
MZ22501953	MZ22500173	0	1.000000	0.437737	0.473250	0.740494	-0.267244	
MZ22519792	MZ22515534	0	0.750000	0.956010	0.840607	0.861834	-0.021227	
MZ22515534	MZ22517689	38	0.956010	0.919673	0.998580	0.937841	0.060739	
MZ22526090	MZ22504144	69	0.818385	0.716070	0.891944	0.750175	0.141769	
MZ22526090	MZ22527037	0	0.818385	0.977772	0.783946	0.908473	-0.124527	
MZ22527037	MZ22516828	0	0.977772	1.000000	0.976697	0.990679	-0.013982	
MZ22516828	MZ22516292	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22524100	MZ22516292	0	0.937500	1.000000	0.970588	0.970588	0.000000	
MZ22519116	MZ22510828	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22525012	MZ22504048	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22515272	MZ22500839	0	0.971218	0.122119	0.235632	0.534539	-0.298906	
MZ22522979	MZ22500839	0	1.000000	0.122119	0.265339	0.548518	-0.283179	
MZ22527004	MZ22525398	37	0.925141	0.656114	0.773760	0.697503	0.076257	
MZ22527004	MZ22523913	0	0.925141	0.973036	0.890684	0.955620	-0.064936	
MZ22513021	MZ22502970	0	0.855732	0.992430	0.902332	0.924081	-0.021749	
MZ22514984	MZ22502970	0	1.000000	0.992430	0.992220	0.995992	-0.003772	
MZ22523221	MZ22517540	28	0.797787	0.920252	0.970588	0.866223	0.104365	
MZ22517540	MZ22503563	0	0.920252	1.000000	0.918278	0.960126	-0.041848	
MZ22503563	MZ22506646	0	1.000000	0.990949	0.990676	0.995597	-0.004921	
MZ22503604	MZ22505227	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22514489	MZ22504513	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22514489	MZ22511510	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22515896	MZ22507847	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22507847	MZ22504306	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22515083	MZ22504306	0	0.341247	1.000000	0.673703	0.750128	-0.076425	
MZ22504280	MZ22503712	0	0.984033	0.116142	0.262743	0.550087	-0.287345	
MZ22512186	MZ22501369	0	0.960887	0.202028	0.242831	0.559138	-0.316308	
MZ22505522	MZ22514083	0	1.000000	0.930391	0.928402	0.964201	-0.035799	
MZ22505522	MZ22519519	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22519519	MZ22503949	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22516300	MZ22515398	0	0.676769	1.000000	0.689887	0.843002	-0.153115	
MZ22515398	MZ22506597	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22511125	MZ22502683	13	0.963456	0.945485	1.000000	0.952356	0.047644	
MZ22502683	MZ22502348	0	0.945485	1.000000	0.960964	0.971380	-0.010416	
MZ22513389	MZ22512005	0	0.253031	1.000000	0.351837	0.648485	-0.296648	
MZ22516162	MZ22503868	0	1.000000	0.958472	0.961376	0.979236	-0.017860	
MZ22518191	MZ22511080	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22513577	MZ22504016	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22520743	MZ22504229	0	0.944444	1.000000	0.972222	0.972222	0.000000	
MZ22504229	MZ22510424	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22520591	MZ22510424	0	0.944444	1.000000	0.973684	0.973684	0.000000	
MZ22520591	MZ22500822	0	0.944444	0.916804	0.888700	0.929897	-0.041197	
MZ22516234	MZ22500822	34	0.909898	0.916804	1.000000	0.914083	0.085917	
MZ22516234	MZ22519260	0	0.909898	0.460154	0.402817	0.642863	-0.240046	
MZ22506493	MZ22500675	17	0.968073	0.753972	0.849395	0.858129	-0.008734	
MZ22526711	MZ22519800	1	0.872893	0.929354	0.887727	0.905991	-0.018264	
MZ22514828	MZ22519800	0	0.763987	0.929354	0.792635	0.857695	-0.065060	
MZ22514828	MZ22514613	11	0.763987	0.967143	1.000000	0.879109	0.120891	
MZ22507214	MZ22511588	17	0.842661	0.896779	0.846376	0.871223	-0.024848	
MZ22517860	MZ22507214	33	0.190780	0.842661	0.869102	0.652529	0.216572	
MZ22501392	MZ22509757	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22513480	MZ22513354	0	0.823529	1.000000	0.914286	0.914286	0.000000	
MZ22526407	MZ22513480	0	1.000000	0.823529	0.906250	0.906250	0.000000	
MZ22526407	MZ22509551	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22525668	MZ22516383	1	0.866667	0.998073	1.000000	0.936476	0.063524	
MZ22518661	MZ22508771	0	0.941176	0.992254	0.967724	0.971075	-0.003352	
MZ22520703	MZ22518512	0	0.794570	0.875000	0.758555	0.834785	-0.076230	
MZ22520362	MZ22513019	0	0.993303	1.000000	0.993117	0.996652	-0.003535	
MZ22514783	MZ22503121	0	0.250000	1.000000	0.709677	0.709677	0.000000	
MZ22508526	MZ22503121	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22508526	MZ22520345	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22520345	MZ22509503	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22513989	MZ22509503	0	0.961532	1.000000	0.960264	0.981835	-0.021571	
MZ22513989	MZ22505794	17	0.961532	0.949364	1.000000	0.955274	0.044726	
MZ22519976	MZ22505794	0	1.000000	0.949364	0.958531	0.973959	-0.015428	
MZ22519976	MZ22501331	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22518953	MZ22505171	34	0.931297	0.912375	0.997087	0.921069	0.076019	
MZ22501301	MZ22509311	0	0.089754	0.960431	0.230716	0.525092	-0.294376	
MZ22522860	MZ22509311	13	0.683235	0.960431	0.698630	0.844188	-0.145557	
MZ22527321	MZ22522860	48	0.497680	0.683235	0.888421	0.624639	0.263783	
MZ22527321	MZ22515609	10	0.497680	0.724563	0.464918	0.670111	-0.205193	
MZ22512707	MZ22511936	0	0.933333	0.759715	0.726269	0.841098	-0.114830	
MZ22526402	MZ22501049	0	0.640965	1.000000	0.691218	0.897419	-0.206201	
MZ22501049	MZ22511915	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22520687	MZ22511745	0	0.941176	1.000000	0.971429	0.971428	0.000000	
MZ22501708	MZ22514976	0	0.944444	0.963634	0.934787	0.954039	-0.019252	
MZ22517154	MZ22514976	2	0.882353	0.963634	1.000000	0.924155	0.075845	
MZ22517154	MZ22524040	0	0.882353	0.947368	0.916667	0.916666	0.000000	
MZ22524040	MZ22514888	0	0.947368	0.950000	0.948718	0.948718	0.000000	
MZ22514888	MZ22505523	0	0.950000	0.985985	0.959235	0.967046	-0.007810	
MZ22513998	MZ22506994	30	0.912891	0.863689	1.000000	0.886843	0.113157	
MZ22506994	MZ22507275	0	0.863689	1.000000	0.909753	0.931844	-0.022091	
MZ22526785	MZ22520794	0	0.357143	0.764706	0.580645	0.580645	-0.000000	
MZ22520472	MZ22520794	0	1.000000	0.764706	0.878788	0.878788	-0.000000	
MZ22520472	MZ22507729	0	1.000000	0.699804	0.692180	0.837036	-0.144857	
MZ22506225	MZ22501289	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22504849	MZ22502829	0	-0.073162	1.000000	0.224938	0.449661	-0.224723	
MZ22507177	MZ22504304	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22526436	MZ22505396	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22500197	MZ22505396	0	0.729534	1.000000	0.807735	0.864767	-0.057032	
MZ22501038	MZ22511023	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22506758	MZ22511023	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22519942	MZ22505478	12	0.956880	0.867246	0.970588	0.909427	0.061162	
MZ22516765	MZ22510071	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22521590	MZ22510071	0	0.774733	1.000000	0.834989	0.914554	-0.079565	
MZ22504631	MZ22516920	0	0.695909	1.000000	0.811864	0.847954	-0.036091	
MZ22507912	MZ22502991	0	0.842105	0.909876	0.849635	0.875075	-0.025440	
MZ22502991	MZ22505875	0	0.909876	0.944444	0.902061	0.927160	-0.025099	
MZ22513270	MZ22504320	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22504320	MZ22512421	0	1.000000	0.800000	0.894737	0.894737	0.000000	
MZ22512421	MZ22515522	0	0.800000	1.000000	0.894737	0.894737	0.000000	
MZ22515522	MZ22516436	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22524637	MZ22503188	0	0.006005	1.000000	0.538545	0.740697	-0.202152	
MZ22505797	MZ22507144	15	0.904815	0.513064	0.513041	0.708940	-0.195898	
MZ22520756	MZ22525192	0	0.019162	0.264402	-0.281463	0.175224	-0.456686	
MZ22520756	MZ22522467	0	0.019162	0.573507	-0.030155	0.362328	-0.392483	
MZ22515911	MZ22501591	98	0.477812	0.249817	0.418103	0.288902	0.129201	
MZ22515413	MZ22506111	0	0.875000	0.996252	0.939014	0.940823	-0.001808	
MZ22516685	MZ22515309	0	0.794493	1.000000	0.838196	0.897247	-0.059050	
MZ22515898	MZ22509232	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22524472	MZ22509232	0	0.500000	1.000000	0.781250	0.781250	0.000000	
MZ22512917	MZ22521158	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22510591	MZ22525630	0	0.666667	0.888889	0.777778	0.777778	-0.000000	
MZ22520886	MZ22525630	0	0.451720	0.888889	0.470594	0.723066	-0.252473	
MZ22520886	MZ22507696	77	0.451720	0.499236	1.000000	0.480569	0.519431	
MZ22519786	MZ22513939	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22501357	MZ22513939	0	0.756470	1.000000	0.785942	0.881714	-0.095772	
MZ22519178	MZ22511898	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22511898	MZ22503927	0	1.000000	0.900000	0.944444	0.944444	0.000000	
MZ22503927	MZ22513658	0	0.900000	1.000000	0.947368	0.947368	0.000000	
MZ22520525	MZ22505790	0	0.944444	0.941271	0.929388	0.942858	-0.013469	
MZ22510291	MZ22505790	0	0.625000	0.941271	0.778992	0.792438	-0.013446	
MZ22510291	MZ22507013	0	0.625000	0.962010	0.773243	0.793505	-0.020262	
MZ22521542	MZ22503154	0	1.000000	1.000000	1.000000	1.000000	0.000000	
MZ22501118	MZ22504251	0	1.000000	0.944444	0.972973	0.972973	0.000000	
MZ22504251	MZ22516344	0	0.944444	1.000000	0.972973	0.972973	0.000000	
MZ22522959	MZ22505025	30	0.693091	0.903512	1.000000	0.812330	0.187670	
MZ22522959	MZ22505839	0	0.693091	0.997101	0.834937	0.869613	-0.034676	
MZ22507192	MZ22506956	0	1.000000	1.000000	1.000000	1.000000	0.000000	
